,index,lpToken,allocPoint,isRegular,token0,token0_name,token1,token1_name,average_daily_liquidity_of_pool_in_$,average_daily_trading_volume_of_pool_in_$,exchange_fee%,daily_basic_earning_in_$,daily_basic_earning_in_%,annual_basic_earning_in_$,annual_basic_earning_in_%,total_liquidity_pool_size_in_$,daily_mining_reward_in_%,annual_mining_reward_in_%,daily_mining_reward_in_$,annual_mining_reward_in_$
0,2.0,0x0eD7e52944161450477ee417DE9Cd3a859b14fD0,4000.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,180697812.71360025,3478571.4285714286,0.17,32.730256251965,0.0032730256251965,11946.543531967225,1.1946543531967226,166816474.7812603,0.0735615336750553,26.84995979139521,735.615336750553,268499.5979139521
1,3.0,0x58F876857a02D6762E0101bb5C46A8c1ED44Dc16,1100.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,287102827.0152066,33068571.42857143,0.17,195.80839186291007,0.019580839186291006,71470.06302996217,7.147006302996218,273886371.3949039,0.0123211710308419,4.497227426257325,123.211710308419,44972.27426257325
2,4.0,0x28415ff2C35b65B9E5c7de82126b4015ab9d031F,50.0,1.0,0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,ADA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,8653625.673465177,1322857.142857143,0.17,259.841540808297,0.0259841540808297,94842.16239502841,9.48421623950284,6265390.701172197,0.0244822635819021,8.936026207394274,244.822635819021,89360.26207394274
3,5.0,0xDd5bAd8f8b360d76d12FdA230F8BAF42fe0022CF,100.0,1.0,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,DOT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,11784981.881851483,970000.0,0.17,139.88748095660452,0.01398874809566045,51058.93054916064,5.105893054916065,10386805.947048375,0.0295357297270554,10.780541350375223,295.357297270554,107805.41350375224
4,6.0,0x824eb9faDFb377394430d2744fa7C42916DE3eCe,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xF8A0BF9cF54Bb92F17374d9e9A321E6a111a51bD,LINK,8370984.227440669,590000.0,0.17,119.9722382696166,0.01199722382696166,43789.86696841006,4.378986696841006,7429559.351591994,0.0206460355629069,7.535802980461042,206.46035562906903,75358.02980461041
5,7.0,0x7EFaEf62fDdCCa950418312c6C91Aef321375A00,250.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,310908587.5820253,7540000.0,0.17,41.22479522622186,0.004122479522622186,15047.05025757098,1.504705025757098,283794013.95687526,0.0027025049692028,0.9864143137590444,27.025049692028002,9864.143137590443
6,8.0,0x3DcB1787a95D2ea0Eb7d00887704EeBF0D79bb13,10.0,1.0,0x4B0F1812e5Df2A09796481Ff14017e6005508003,TWT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2770958.4843179598,238571.42857142855,0.17,146.9321389862219,0.01469321389862219,53630.230729971,5.3630230729971,1707078.8520991902,0.0179711612502342,6.559473856335488,179.711612502342,65594.73856335488
7,9.0,0x7EB5D86FD78f3852a3e0e064f2842d45a3dB6EA2,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,XVS,4028551.229880562,200000.0,0.17,84.39758627820163,0.008439758627820163,30805.118991543593,3.0805118991543594,3325500.457517121,0.0461256729774203,16.83587063675841,461.256729774203,168358.7063675841
8,10.0,0x74E4716E431f45807DCF19f284c7aA99F18a4fbc,250.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,59960870.27437435,4292857.142857143,0.17,121.72223977360514,0.012172223977360515,44428.617517365885,4.442861751736588,53760629.10892604,0.0142661041297439,5.207128007356535,142.661041297439,52071.28007356534
9,11.0,0x61EB789d75A95CAa3fF50ed7E47b96c132fEc082,250.0,1.0,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,64473284.03553884,1894285.7142857143,0.17,49.94316712989333,0.004994316712989333,18229.256002411064,1.8229256002411065,59611596.3499466,0.012865864695958,4.6960406140247,128.65864695958,46960.406140247
10,12.0,0xACF47CBEaab5c8A6Ee99263cfE43995f89fB3206,10.0,1.0,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,ALPHA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1055367822.4650444,69102.85714285714,0.17,0.11131122554020893,1.1131122554020892e-05,40.62859732217625,0.004062859732217625,836615227.8759052,3.666941300581938e-05,0.013384335747124,0.3666941300581938,133.84335747123998
11,13.0,0x16b9a82891338f9bA80E2D6970FddA79D1eb0daE,600.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1613989.9584948744,40277142.85714286,0.17,42422.81659785025,4.242281659785025,15484328.05821534,1548.4328058215342,1569944.889141978,1.1724560344805153,427.9464525853881,11724.560344805152,4279464.525853882
12,14.0,0x03F18135c44C64ebFdCBad8297fe5bDafdBbdd86,50.0,1.0,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,XRP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,8959010.563849615,500000.0,0.17,94.8765484695178,0.00948765484695178,34629.94019137399,3.4629940191373993,7907230.758287403,0.0193988200520049,7.080569318981822,193.988200520049,70805.69318981822
13,15.0,0x014608E87AF97a054C9a49f81E1473076D51d9a3,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xBf5140A22578168FD562DCcF235E5D43A02ce9B1,UNI,5876774.204622504,334285.71428571426,0.17,96.50581039794903,0.009650581039794904,35224.620795251394,3.52246207952514,5479903.916108353,0.0279915394390034,10.216911895236253,279.91539439003395,102169.11895236252
14,16.0,0x1BdCebcA3b93af70b58C41272AEa2231754B23ca,10.0,1.0,0xa2B726B1145A4773F68593CF171187d8EBe4d495,INJ,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,108845453.17587613,75050.0,0.17,1.1721599937494014,0.00011721599937494014,427.8383977185315,0.04278383977185315,89876538.0190752,0.0003413370162458,0.124588010929741,3.413370162458,1245.8801092974102
15,17.0,0xD8E2F8b6Db204c405543953Ef6359912FE3A88d6,10.0,1.0,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,SXP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2419618.2248597573,150000.0,0.17,105.68373270089215,0.010568373270089214,38574.56243582563,3.857456243582563,1953159.9534332496,0.0157069518366959,5.733037420394005,157.069518366959,57330.37420394005
16,18.0,0x133ee93FE93320e1182923E1a640912eDE17C90C,10.0,1.0,0x4BD17003473389A42DAF6a0a729f6Fdb328BbBd7,VAI,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,4015416.458265762,19477.14285714286,0.17,8.246075821915923,0.0008246075821915923,3009.817674999312,0.3009817674999312,2821740.483527573,0.0108720803692007,3.968309334758288,108.72080369200701,39683.09334758288
17,19.0,0x66FDB2eCCfB58cF098eaa419e5EfDe841368e489,10.0,1.0,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,DAI,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,12939053.900686178,200000.0,0.17,26.38744486646469,0.002638744486646469,9631.417376259611,0.9631417376259611,10067396.76185531,0.00304728124297,1.1122576536840745,30.4728124297,11122.576536840745
18,20.0,0x2354ef4DF11afacb85a5C7f98B624072ECcddbB1,100.0,1.0,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,161552242.08863202,3744285.714285714,0.17,39.40344128571041,0.003940344128571041,14382.2560692843,1.43822560692843,151388714.39812833,0.0020264515383399,0.7396548114940772,20.264515383398997,7396.548114940772
19,21.0,0x71b01eBdDD797c8E9E0b003ea2f4FD207fBF46cC,10.0,1.0,0x4338665CBB7B2485A8855A139b75D5e34AB0DB94,LTC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3074994.6110695545,65374.28571428572,0.17,36.14222361790962,0.0036142223617909625,13191.911620537014,1.3191911620537013,2956695.849188999,0.0103758353522747,3.787179903580288,103.758353522747,37871.79903580288
20,22.0,0xB2678C414ebC63c9CC6d1a0fC45f43E249B50fdE,10.0,1.0,0x78650B139471520656b9E7aA7A5e9276814a38e9,BTCST,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,4741565.524482826,228571.42857142855,0.17,81.950028226977,0.0081950028226977,29911.760302846604,2.9911760302846604,4141616.2207643054,0.0074072989100563,2.703664102170579,74.072989100563,27036.641021705793
21,23.0,0x05faf555522Fa3F93959F86B41A3808666093210,10.0,1.0,0x23396cF899Ca06c4472205fC903bDB4de249D6fC,UST,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1446681.8955257528,1258571.4285714286,0.17,1479.2471009822666,0.14792471009822666,539925.1918585274,53.992519185852736,1095649.3787286563,0.02800000612745,10.220002236519283,280.0000612745,102200.02236519282
22,24.0,0xC5768c5371568Cf1114cddD52CAeD163A42626Ed,10.0,1.0,0x762539b45A1dCcE3D36d080F74d1AED37844b878,LINA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,3582127.860571154,528571.4285714285,0.17,250.44970254071606,0.025044970254071607,91414.14142736138,9.141414142736137,3197587.6615914027,0.0095941667796751,3.501870874581417,95.941667796751,35018.70874581417
23,25.0,0x942b294e59a8c47a0F7F20DF105B082710F7C305,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,SFP,10446813.57020383,1124285.7142857143,0.17,182.83086868206968,0.01828308686820697,66733.26706895544,6.673326706895543,10188903.618222443,0.0150547058189227,5.494967623906797,150.54705818922702,54949.67623906798
24,26.0,0x16aFc4F2Ad82986bbE2a4525601F8199AB9c832D,10.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x947950BcC74888a40Ffa2593C5798F11Fc9124C4,SUSHI,2542518.6120785307,154285.7142857143,0.17,102.82267755548557,0.010282267755548557,37530.277307752236,3.7530277307752233,2213042.9962483384,0.013862446129581,5.05979283729709,138.62446129581,50597.928372970906
25,27.0,0xc13aA76AAc067c86aE38028019F414D731b3D86A,10.0,1.0,0x9678E42ceBEb63F23197D726B29b1CB20d0064E5,IOTX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,2022388.3841008015,248571.42857142855,0.17,208.3816218198602,0.02083816218198602,76059.29196424897,7.605929196424897,1936076.856229084,0.015845543124611,5.7836232404830215,158.45543124610998,57836.23240483021
26,28.0,0xE834bf723f5bDff34a5D1129F3c31Ea4787Bc76a,10.0,1.0,0x8519EA49c997f50cefFa444d240fB655e89248Aa,RAMP,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,4403749.803206971,53174.28571428572,0.17,20.527311245364658,0.0020527311245364657,7492.4686045581,0.74924686045581,2593389.8444756474,0.0118293782106415,4.3177230468841605,118.293782106415,43177.230468841604
27,29.0,0xF3Bc6FC080ffCC30d93dF48BFA2aA14b869554bb,0.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xE0e514c71282b6f4e823703a39374Cf58dc3eA4f,BELT,6909513.115863503,24931.42857142857,0.17,6.1339860612682875,0.0006133986061268288,2238.904912362925,0.2238904912362925,20959.76004835215,0.0,0.0,0.0,0.0
28,30.0,0xcAD7019D6d84a3294b0494aEF02e73BD0f2572Eb,50.0,1.0,0xAC51066d7bEC65Dc4589368da368b212745d63E8,ALICE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3472413.2324395496,235714.2857142857,0.17,115.60506902761315,0.011560506902761315,42195.8501950788,4.21958501950788,2877020.6748188795,0.0533158999976087,19.460303499127203,533.158999976087,194603.03499127203
29,31.0,0x3f1A9f3D9aaD8bD339eD4853F345d2eF89fbfE0c,10.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xCa3F508B8e4Dd382eE878A314789373D80A5190A,BIFI,2171956.972613872,73482.85714285714,0.17,57.514951527636974,0.005751495152763697,20992.957307587498,2.0992957307587496,2114668.912658635,0.0145073250636524,5.29517364823314,145.073250636524,52951.7364823314
30,32.0,0xFFd4B200d3C77A0B691B5562D804b3bd54294e6e,10.0,1.0,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,TKO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2061396.8357185607,89618.57142857143,0.17,74.15221572505226,0.007415221572505226,27065.55873964407,2.7065558739644073,1683117.5584776432,0.0182270033150193,6.652856209982061,182.270033150193,66528.56209982061
31,33.0,0xddE420cbB3794ebD8FFC3Ac69F9c78e5d1411870,10.0,1.0,0xA7f552078dcC247C2684336020c03648500C6d9F,EPS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1853321.2300130492,34498.57142857143,0.17,31.644348484978995,0.0031644348484979,11550.187197017334,1.1550187197017334,1061189.1314805087,0.0289092569909181,10.55187880168513,289.092569909181,105518.78801685128
32,34.0,0xE6b421a4408c82381b226Ab5B6F8C4b639044359,10.0,1.0,0x2222227E22102Fe3322098e4CBfE18cFebD57c95,TLM,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1705192.5319381435,98175.71428571428,0.17,98.01993265410354,0.009801993265410355,35777.2754187478,3.5777275418747796,1367680.5911838028,0.0224308142673762,8.187247207592343,224.308142673762,81872.47207592343
33,35.0,0x7752e1FA9F3a2e860856458517008558DEb989e3,100.0,1.0,0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,ALPACA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,10952451.773205612,611428.5714285715,0.17,94.82547379137694,0.009482547379137694,34611.297933852584,3.4611297933852585,10781169.707009118,0.0284553440411893,10.386200575034096,284.553440411893,103862.00575034095
34,36.0,0xF45cd219aEF8618A92BAa7aD848364a158a24F33,250.0,1.0,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,68168440.07974066,4108571.4285714286,0.17,102.43533715439112,0.010243533715439112,37388.89806135276,3.7388898061352758,65709321.00094605,0.0116719320983006,4.260255215879728,116.719320983006,42602.55215879728
35,37.0,0xac109C8025F272414fd9e2faA805a583708A017f,50.0,1.0,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,DOGE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,6361715.114361674,601428.5714285715,0.17,160.78323604086367,0.016078323604086366,58685.88115491524,5.868588115491524,5755919.003147678,0.0266492538386681,9.72697765111388,266.492538386681,97269.77651113881
36,38.0,0xF23BAD605E94dE0e3B60c9718a43A94A5aF43915,100.0,1.0,0x4FA7163E153419E0E1064e418dd7A99314Ed27b6,HOTCROSS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,4214571.721671633,90814.28571428572,0.17,36.60768506853637,0.0036607685068536368,13361.805050015773,1.3361805050015774,2791370.8394201538,0.1099036677058358,40.11483871263008,1099.036677058358,401148.3871263008
37,39.0,0x804678fa97d91B974ec2af3c843270886528a9E6,250.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,15211530.175749166,1858571.4285714289,0.17,207.64324115183035,0.020764324115183037,75789.78302041808,7.578978302041809,13965778.911487842,0.0549167173423894,20.04460182997216,549.1671734238939,200446.0182997216
38,40.0,0x6045931E511EF7e53A4A817F971e0CA28c758809,50.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xf9CeC8d50f6c8ad3Fb6dcCEC577e05aA32B224FE,CHR,3628078.641684179,637142.8571428572,0.17,298.8594849703647,0.02988594849703647,109083.71201418313,10.908371201418312,2749457.841064412,0.0557895248651324,20.36317657577333,557.895248651324,203631.76575773332
39,41.0,0x2E28b9B74D6d99D4697e913b82B41ef1CAC51c6C,50.0,1.0,0x14016E85a25aeb13065688cAFB43044C2ef86784,TUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,39969013.55914824,122438.57142857143,0.17,5.218328149699609,0.0005218328149699608,1904.689774640357,0.1904689774640357,35508402.13779738,0.0043198493132535,1.5767449993375604,43.198493132535006,15767.449993375605
40,42.0,0x8FA59693458289914dB0097F5F366d771B7a7C3F,100.0,1.0,0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,MBOX,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,39778616.67559193,3112857.1428571427,0.17,133.05784829126117,0.013305784829126116,48566.11462631032,4.856611462631032,39522857.79361703,0.0077621384258538,2.8331805254366604,77.621384258538,28331.8052543666
41,43.0,0xD171B26E4484402de70e3Ea256bE5A2630d7e88D,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,49004080.28693644,1048571.4285714284,0.17,36.3818100945447,0.0036381810094544696,13279.360684508814,1.3279360684508814,43737390.13348992,0.0070141792238419,2.560175416702293,70.14179223841899,25601.754167022933
42,44.0,0xEa26B78255Df2bBC31C1eBf60010D78670185bD0,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,22535720.620121434,2064285.7142857143,0.17,155.68933817180604,0.015568933817180605,56826.60843270921,5.682660843270921,21391692.209851485,0.0143411699350325,5.234527026286889,143.411699350325,52345.270262868886
43,45.0,0x89eE0491CE55d2f7472A97602a95426216167189,10.0,1.0,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,WOO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1025535.4622748384,132895.7142857143,0.17,220.09408159675655,0.022009408159675656,80334.33978281615,8.033433978281614,956740.8525006896,0.0320653071704358,11.703837117209083,320.65307170435796,117038.37117209082
44,46.0,0xba01662E978DE7d67F8FfC937726215eb8995d17,10.0,1.0,0x5A3010d4d8D3B5fB49f8B6E57FB9E48063f16700,BSCPAD,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1998102613.9683049,282857.14285714284,0.17,0.24022790253334514,2.4022790253334513e-05,87.68318442467097,0.008768318442467097,261088428.5040681,0.000117501145086,0.0428879179563998,1.17501145086,428.879179563998
45,47.0,0xA39Af17CE4a8eb807E076805Da1e2B8EA7D0755b,200.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0x55d398326f99059fF775485246999027B3197955,USDT,9951429.25318266,932857.1428571428,0.17,159.34538098707213,0.015934538098707214,58161.06406028134,5.816106406028133,9196102.388379904,0.0667199820582769,24.352793451271097,667.1998205827689,243527.93451271098
46,48.0,0xEc6557348085Aa57C72514D67070dC863C0a5A8c,100.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,140292214.7620163,6317142.857142857,0.17,76.55449746957608,0.007655449746957607,27942.391576395265,2.7942391576395265,129112559.71518192,0.0023760809471684,0.8672695457164844,23.760809471684002,8672.695457164844
47,49.0,0x89EBF9cD99864f6E51bd7a578965922029cAB977,0.0,1.0,0x758FB037A375F17c7e195CC634D77dA4F554255B,DVI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2365501.1645153984,24688.571428571428,0.17,17.7431443285833,0.0017743144328583298,6476.247679932903,0.6476247679932904,184332.0351623241,0.0,0.0,0.0,0.0
